Unnamed: 0,Unnamed: 0.1,log_messages,len,valid_messages,label
20744,22093,container group startedstr,9,True,0.0
20745,22094,container had exit code,7,True,0.0
20746,22095,deleting container group,3,True,0.0
20747,22096,container group state changed to,8,True,0.0
20748,22097,getting list of adls files in path,10,True,0.0
20749,22098,azure batch jobterminated,10,True,0.0
20750,22099,deleting job,5,True,0.0
20751,22100,deleting pool,5,True,0.0
20752,22101,deleting blobnin wasb,10,True,0.0
20753,22102,using latest verified virtual machine image with node agent sku,10,True,0.0
20754,22103,deleting blob,5,True,0.0
20755,22104,getting connection using a json key file,7,True,0.0
20756,22105,getting connection using a json config,6,True,0.0
20757,22106,getting connection using specific credentials and subscription id,7,True,0.0
20758,22108,hook not found creating,4,True,0.0
20760,22110,establishing winrm connection to host,8,True,0.0
20762,22112,found attachment,5,True,0.0
20764,22114,condition result is,6,True,0.0
20765,22115,proceeding with downstream tasks,4,True,0.0
20766,22116,skipping downstream tasks,3,True,0.0
20767,22117,clearingon,8,True,0.0
20772,22122,created dagrun,5,True,0.0
20773,22123,found existing dagrun,6,True,0.0
20774,22124,execution finished state is,7,True,0.0
20775,22125,extracting data from,6,True,0.0
20777,22127,running preoperator,2,True,0.0
20778,22128,inserting rows into,6,True,0.0
20782,22132,using ratio formula,6,True,0.0
20784,22135,started processto run task,6,True,0.0
20786,22137,jobsubtask,8,True,0.0
20787,22138,running statementparameters,9,True,0.0
20788,22139,rows affected,5,True,0.0
20790,22142,running,7,True,0.0
20792,22144,adding to queue,6,True,0.0
20793,22145,executing command in celery,7,True,0.0
20794,22146,unexpected state forstr,9,True,0.0
20795,22147,loaded executor,5,True,0.0
20796,22148,retrieving rendered templates,3,True,0.0
20797,22149,variable import failed,6,True,0.0
20798,22150,initializing permissions for rolein the database,10,True,0.0
20799,22151,deleting role,5,True,0.0
20800,22152,deletedfaulty permissions,6,True,0.0
20801,22153,creating new permissionon view,11,True,0.0
20802,22154,usercreated,8,True,0.0
20805,22157,validating,4,True,0.0
20806,22158,running example dag,6,True,0.0
20807,22159,marking ti as failed externally,5,True,0.0
20809,22161,setting the google cloud key to,9,True,0.0
20810,22162,revoking authentication setting it to none,6,True,0.0
20811,22163,storing account to restore it later,9,True,0.0
20812,22164,restoring original account stored,7,True,0.0
20813,22165,not restoring the original google cloud account it is not set,11,True,0.0
20814,22166,authorizing access from ip,7,True,0.0
20815,22167,skip deleting instances as they were created manually helps to iterate on tests,13,True,0.0
20816,22168,starting action,5,True,0.0
20817,22169,finishing action,5,True,0.0
20818,22170,starting action,5,True,0.0
20819,22171,finishing action,5,True,0.0
20820,22172,testingformatheader,9,True,0.0
20821,22173,loaded dags,2,True,0.0
20823,22175,log from dag logger,4,True,0.0
20824,22176,log from ti logger,4,True,0.0
20825,22177,executing in silent mode,7,True,0.0
20827,22179,stdout,4,True,0.0
20828,22180,stderr,4,True,0.0
20829,22181,executing for output,6,True,0.0
20832,22184,looking for dagin,10,True,0.0
20833,22185,attempting to run dag,7,True,0.0
20834,22186,all tasks processed printing stats,5,True,0.0
20835,22187,test timeout reached printing available stats,6,True,0.0
20836,22188,deleting dagrun,5,True,0.0
20837,22189,deleting taskinstance,5,True,0.0
20838,22190,setting dagis paused,9,True,0.0
20842,22194,revoked refresh tokens to be deleted,9,True,0.0
20843,22195,response received,2,True,0.0
20844,22196,visited,4,True,0.0
20845,22197,got successful response from,7,True,0.0
20846,22198,spider closed,5,True,0.0
20847,22199,opened spider,5,True,0.0
20848,22200,closed spider,5,True,0.0
20849,22201,a response fromjust arrived,8,True,0.0
20850,22202,hi this is an item page,9,True,1.0
20851,22203,hi this is anode,11,True,1.0
20852,22204,hi this is a row,8,True,1.0
20853,22205,parse function called on,7,True,0.0
20855,22207,spider opened,5,True,0.0
20856,22209,error while handling downloader output,5,True,0.0
20857,22210,error while removing request from slot,6,True,0.0
20858,22211,error while scheduling new request,5,True,0.0
20859,22212,spider opened,2,True,0.0
20860,22213,alt callback was invoked with foo,8,True,0.0
20861,22214,storage store is called,4,True,0.0
20862,22215,got responsereq id,5,True,0.0
20863,22216,parse statusfoo,7,True,0.0
20864,22217,middlewareexception caught,6,True,0.0
20866,22219,dont fail,4,True,0.0
20867,22220,middleware will raise indexerror,4,True,0.0
20868,22221,got a failure on the request errback,7,True,0.0
20869,22228,host,4,True,0.0
20870,22229,type,4,True,0.0
20871,22230,shutting down file monitor,4,True,0.0
20872,22231,no test to run exiting you might want to rerun with full,12,True,0.0
20873,22232,getting merge base,3,True,0.0
20874,22233,all green thank you come again,6,True,0.0
20875,22234,creating project,2,True,0.0
20876,22235,updating package json,3,True,0.0
20877,22236,removing dist schema,3,True,0.0
20878,22237,generating json schema,3,True,0.0
20879,22238,testing packages n,6,True,0.0
20880,22239,all package licenses are valid,5,True,0.0
20881,22240,gathering fixed dimension from angular devkit core,7,True,0.0
20882,22241,creating temporary project for gathering help,6,True,0.0
20883,22242,gathering options,2,True,0.0
20884,22243,gathering fixed metrics from angular devkit core,7,True,0.0
20885,22244,checking branch,2,True,0.0
20886,22245,checking version,2,True,0.0
20887,22246,publishing,4,True,0.0
20888,22247,setting up global git name,5,True,0.0
20889,22248,creating temporary project,3,True,0.0
20890,22249,gathering json help,3,True,0.0
20891,22250,no token given skipping actual publishing,6,True,0.0
20892,22251,building,4,True,0.0
20893,22252,removing dist,2,True,0.0
20894,22253,moving packages to dist,4,True,0.0
20895,22254,merging bazel bin with dist,5,True,0.0
20896,22255,copying resources,2,True,0.0
20897,22256,files total,5,True,0.0
20898,22257,resources,4,True,0.0
20899,22258,copying extra resources,3,True,0.0
20900,22259,removing spec files,3,True,0.0
20901,22260,spec files found,6,True,0.0
20902,22261,ejs files found,6,True,0.0
20903,22262,setting versions,2,True,0.0
20904,22263,running templates validation,3,True,0.0
20905,22264,running do not submit validation,8,True,0.0
20906,22265,running license validation,3,True,0.0
20907,22266,running build files validation,4,True,0.0
20908,22267,running user analytics validation,4,True,0.0
20909,22268,available schematics,2,True,0.0
20910,22269,collection,4,True,0.0
20911,22270,initializing metrics log reporting,4,True,0.0
20912,22271,trying found,5,True,0.0
20913,22272,nto see help for a schematic run,7,True,0.0
20914,22273,skipping installation package already installed,5,True,0.0
20915,22274,available commands,2,True,0.0
20916,22275,nfor more detailed help run ng command name help,9,True,0.0
20917,22277,all files pass linting,4,True,0.0
20918,22278,copying the webapp resources,4,True,0.0
20919,22279,sending email,5,True,0.0
20920,22280,updating karma configuration,3,True,0.0
20921,22281,updating configuration,2,True,0.0
20922,22282,removing old config file,7,True,0.0
20923,22283,writing config file,6,True,0.0
20924,22284,found a modern configuration file nothing to be done,9,True,0.0
20925,22285,skipping tslint in not a dependency of this workspace,9,True,0.0
20926,22286,tslint in not a dependency of this workspace,8,True,0.0
20927,22287,migration has already been executed,5,True,0.0
20928,22288,locating potential files,6,True,0.0
20930,22290,updating package json with dependency,8,True,0.0
20931,22291,we analyzed your package json and everything seems to be in order good work,14,True,0.0
20932,22292,executing migrations for package,7,True,0.0
20933,22293,dependencies installed,4,True,1.0
20934,22294,bootstrapping project,8,True,1.0
20935,22295,initializing storybook with storybook cli,7,True,1.0
20936,22296,setting yarn resolutions,5,True,1.0
20937,22297,adding needed deps installing all deps,8,True,1.0
20938,22298,adding typescript and tsconfig json,8,True,1.0
20939,22299,serving,6,True,1.0
20940,22300,running cypress tests,5,True,1.0
20941,22301,e2e tests success,5,True,1.0
20942,22302,storybook is working great with,10,True,1.0
20943,22303,storybook has some issues with,10,True,1.0
20944,22304,starting for,10,True,1.0
20945,22305,starting with a clean slate removing existing folder,14,True,1.0
20946,22306,cleaning,7,True,1.0
20947,22307,no cleanup happened,8,True,1.0
20948,22308,will run e2e tests for,9,True,1.0
20949,22309,using default options for forktscheckerwebpackplugin,5,True,0.0
20950,22310,using angular project for configuring storybook,9,True,0.0
20951,22311,using base config because angular devkit build angular is not installed,11,True,0.0
20952,22312,get angular cli webpack config,5,True,0.0
20953,22313,loading angular cli config,4,True,0.0
20954,22314,using react fast refresh feature,5,True,0.0
20956,22316,using base config because react scripts is not installed,9,True,0.0
20957,22317,loading create react app config,5,True,0.0
20958,22318,can not optimize network url skipping,6,True,0.0
20959,22319,connecting to,5,True,0.0
20960,22320,installing puppeteer,2,True,0.0
20961,22321,tried to update globals but the old and new values are equal,12,True,0.0
20962,22322,loading presets,2,True,0.0
20963,22323,compiling manager,2,True,0.0
20964,22324,compiling preview in watch mode,5,True,0.0
20965,22325,compiling preview,2,True,0.0
20966,22326,copying static files from,7,True,0.0
20967,22327,loading preview config,3,True,0.0
20968,22328,clean outputdir,2,True,0.0
20969,22329,copying prebuild dll s,4,True,0.0
20970,22330,output directory,5,True,0.0
20971,22331,loading custom manager config,4,True,0.0
20972,22332,loading custom babel config as js,6,True,0.0
20973,22333,loading custom babel config,4,True,0.0
20974,22334,using custom,5,True,0.0
20975,22335,loading custom webpack config full control mode,7,True,0.0
20976,22336,using default webpack setup,4,True,0.0
20977,22337,loading config preview file in,8,True,0.0
20979,22339,adding stories defined in,7,True,0.0
20980,22340,ssr,4,True,1.0
20983,22343,message split join,7,True,0.0
20984,22344,starting tunnel on ports,4,True,0.0
20985,22345,tunnel established,2,True,0.0
20986,22346,building angular dev infra private npm package,7,True,0.0
20987,22347,copy artifacts to,6,True,0.0
20988,22348,building angular npm packages,4,True,0.0
20990,22350,copy npm package artifacts to,7,True,0.0
20991,22351,copy npm package archive file to,8,True,0.0
20992,22352,added document register element as a dependency,7,True,0.0
20993,22353,added document register element to polyfills,6,True,0.0
20994,22354,compiling,4,True,0.0
20995,22355,could not migrate all instances of modulewithproviders,7,True,0.0
20996,22356,please manually fix the following failures,6,True,0.0
20997,22357,could not migrate all providers automatically please,7,True,0.0
20998,22358,manually migrate the following instances,5,True,0.0
20999,22359,could not migrate all undecorated classes that use dependency,9,True,0.0
21000,22360,injection some project targets could not be analyzed due to,10,True,0.0
21001,22361,please manually fix the following failures and re run the,10,True,0.0
21002,22362,migration once the typescript program failures are resolved,8,True,0.0
21004,22364,injection please manually fix the following failures,7,True,0.0
21005,22365,could not migrate all undecorated classes that use angular features,10,True,0.0
21007,22367,some queries could not be migrated automatically please go,9,True,0.0
21008,22368,through these manually and apply the appropriate timing,8,True,0.0
21009,22369,for more info on how to choose a flag please see,11,True,0.0
21010,22370,https v8 angular io guide static query migration,8,True,0.0
21011,22371,template variable assignment schematic,4,True,0.0
21012,22372,assignments to template variables will no longer work with ivy as,11,True,0.0
21013,22373,template variables are effectively constants in ivy read more about,10,True,0.0
21014,22374,this change here,6,True,0.0
21015,22375,the following template assignments were found,6,True,0.0
21017,22377,build scm hash,4,True,0.0
21018,22378,build scm local changes,4,True,0.0
21027,22387,removing link for angular,7,True,0.0
21028,22388,processing rollup bundle in mode,8,True,0.0
21029,22389,built docs content into,7,True,0.0
21030,22390,creating archive with all packages,5,True,0.0
21031,22391,creating archive for package,7,True,0.0
21032,22392,skipping notifications for pull requests,5,True,0.0
21033,22393,notified slack about job failure,5,True,0.0
21034,22394,toggling datepicker with interval of 3 5 seconds,8,True,0.0
21035,22395,please manually set up browser animations,6,True,0.0
21036,22396,please consider manually setting up the roboto font in your css,11,True,0.0
21037,22397,please consider manually setting up the robot font,8,True,0.0
21038,22398,please manually add the following style file to your configuration,10,True,0.0
21039,22399,updated angular material to,8,True,0.0
21040,22400,updating configuration files,3,True,0.0
21041,22401,x1b 33 1 m x1b 0 m,10,True,0.0
21042,22402,deleting file,5,True,0.0
21044,22404,adding dev dependency,6,True,0.0
21045,22405,dev dependency,5,True,0.0
21046,22406,the following modules were updated,5,True,0.0
21047,22407,clicked inside,2,True,0.0
21048,22408,this is an info dialog,5,True,0.0
21049,22409,downloading file,5,True,0.0
21050,22410,generator succeed,5,True,0.0
21051,22411,generator,4,True,0.0
21052,22412,the jdl is being parsed,5,True,0.0
21053,22413,found entities,5,True,0.0
21054,22414,the jdl has been successfully parsed,6,True,0.0
21055,22415,generating deployment in a new parallel process,10,True,0.0
21056,22416,entity json files created entity generation skipped,7,True,0.0
21057,22417,generating entities for application in a new parallel process,12,True,0.0
21059,22419,using jhipster version installed locally in current project s node modules,10,True,0.0
21060,22420,using jhipster version installed globally,5,True,0.0
21062,22422,the value for the,7,True,0.0
21063,22423,successfully created eslintrc,6,True,0.0
21064,22424,invalid cookie no persistent token could be deleted,8,True,0.0
21065,22425,presentedtoken tokenvalue,8,True,0.0
21066,22426,refreshed oauth2 jwt cookies using refresh token grant,7,True,0.0
21067,22427,session has expired due to inactivity,6,True,0.0
21068,22428,accesstoken expired refreshing automatically,4,True,0.0
21069,22429,failed to refresh token for user,6,True,0.0
21070,22430,web application configuration using profiles,8,True,0.0
21071,22431,web application fully configured,4,True,0.0
21072,22432,configuring jdbc datasource from a cloud provider,7,True,0.0
21073,22433,closing cache manager,3,True,0.0
21074,22434,defining infinispan global configuration,4,True,0.0
21075,22435,defining configuration,5,True,0.0
21076,22436,logging out user,6,True,0.0
21077,22437,added route dynamically,6,True,0.0
21078,22438,api rate limit exceeded for,8,True,0.0
21079,22439,retrieving configuration from aws simple systems management ssm,8,True,0.0
21080,22440,can not read file,4,True,0.0
21083,22443,running buildout to update requirements txt,6,True,0.0
21084,22444,upload file time used,3,True,0.0
21085,22445,upload file successfully,3,True,0.0
21086,22446,delete file successfully,3,True,0.0
21087,22450,initializing onnum,6,True,0.0
21102,22465,your default azure resource group is not set up we recommend doing it using the command,19,True,0.0
21119,22482,starting container,5,True,0.0
21136,22499,database is missing some migrations,9,True,0.0
21137,22500,can not process request body,5,True,0.0
21139,22502,limit reached for,9,True,0.0
21142,22505,usercreated,5,True,0.0
21143,22506,handle before,2,True,0.0
21144,22540,springlifecycleprocessor start beanname,6,True,0.0
21145,22541,springlifecycleprocessor end beanname,6,True,0.0
21146,22542,springlifecycleservice start,2,True,0.0
21147,22543,springlifecycleservice destroy,2,True,0.0
21148,22544,annotationbean start,2,True,0.0
21149,22545,annotationbean destroy,2,True,0.0
21151,22547,configuring input job properties,4,True,0.0
21152,22548,thread end do something,4,True,0.0
21155,22551,main thread,2,True,0.0
21156,22552,main over total time,7,True,0.0
21157,22553,main over,2,True,0.0
21158,22555,dropping with purge all the data for data source,12,True,0.0
21160,22557,successfully connected to remote spark driver at,7,True,0.0
21161,22558,real exec,2,True,0.0
21162,22559,spark app transitioned to state,5,True,0.0
21163,22571,proxy class,5,True,0.0
21171,22809,nusing generated security passworduser getpassword,11,True,0.0
21173,22811,configuring existing registration for jersey servlet,6,True,0.0
21174,22812,adding welcome page,3,True,0.0
21175,22813,adding welcome page template index,5,True,0.0
21176,22814,unable to provide the conditions report due to missing applicationcontext,10,True,0.0
21177,22815,h2 console available at,4,True,0.0
21178,22816,running default command line with,5,True,0.0
21179,22817,found springbootconfiguration,2,True,0.0
21180,22818,livereload server is running on portthis server getport,12,True,0.0
21181,22819,uploadedclasssize size 1 resources resource,13,True,0.0
21182,22820,remote server has changed triggering livereload,6,True,0.0
21183,22821,restart disabled due to an agent based reloader being active,10,True,0.0
21184,22822,root webapplicationcontext initialization completed in,5,True,0.0
21185,22823,restoring user defined scope,4,True,0.0
21186,22824,root context already created using as parent,7,True,0.0
21187,22825,commencing graceful shutdown waiting for active requests to complete,9,True,0.0
21188,22826,graceful shutdown aborted with one or more requests still active,10,True,0.0
21189,22827,graceful shutdown complete,3,True,0.0
21190,22828,tomcat initialized with port s,5,True,0.0
21193,22831,graceful shutdown aborted withrequest s still active activerequests,10,True,0.0
21194,22832,server initialized with port,4,True,0.0
21199,22837,netty started on port s,5,True,0.0
21203,22841,netty rsocket started on port s,6,True,0.0
21204,22842,application shutdown requested,3,True,0.0
21205,22843,child application starting,3,True,0.0
21206,22844,creating watcher on brokers change,5,True,0.0
21207,22845,startedeaming client thread,4,True,0.0
21208,22846,setting feature to,9,True,0.0
21209,22847,already published to sonatype,4,True,0.0
21210,22848,already promoted,2,True,0.0
21211,22849,promotion failed,2,True,0.0
21212,22850,failed to add attribute to gradle plugin,7,True,0.0
21213,22851,artifacts already published,3,True,0.0
21214,22852,creating temporary speedment,3,True,0.0
21222,22860,publishingas,8,True,0.0
21261,22899,command requeston sessioncmd printableargs sessionid,16,True,0.0
21262,22900,firefox sessionassigned toi chromesession geturi,11,True,0.0
21263,22901,found exact cdp implementation for versionversion,8,True,0.0
21266,22904,json,4,True,0.0
21270,22908,detected dialecttoreturn dialect,7,True,0.0
21271,22909,when using the w3c action commands offsets are from the element s in view center point,16,True,0.0
21302,22940,loading devtools v,6,True,0.0
21322,22964,running scalastyle on,6,True,0.0
21323,22965,uploading file to dest targeturi,8,True,0.0
21324,22966,using port,2,True,0.0
21327,22969,executor hostname is not provided will use hostname to advertise itself,11,True,0.0
21330,22972,memory used in task,4,True,0.0
21331,22973,creating state database at,4,True,0.0
21342,23034,upstream error intercepted for connection,5,True,0.0
21345,23037,product,4,True,0.0
21346,23046,servlet process pid asyncprofilerhome,10,True,0.0
21347,23047,getsize,4,True,0.0
21348,23048,running command async,3,True,0.0
21349,23049,cleaning scratchdir,2,True,0.0
21352,23053,annotation bean start,2,True,0.0
21353,23054,annotation bean destroy,2,True,0.0
21354,23055,spring lifecycle service start,2,True,0.0
21355,23056,spring lifecycle service destroy,2,True,0.0
21356,23057,spring lifecycle processor start bean name,6,True,0.0
21357,23058,spring lifecycle processor end bean name,6,True,0.0
21358,23067,configuration brokerlist redishost port,13,True,0.0
21359,23068,cast times,5,True,0.0
21369,23078,reporting metrics to,6,True,0.0
21381,23090,name id,9,True,0.0
21384,23093,logger param,5,True,0.0
21387,23096,key value,20,True,1.0
21394,23103,telno,5,True,1.0
21397,23106,remove size,8,True,0.0
21401,23110,job running times,6,True,0.0
21411,23120,rejected openid token without nonce,5,True,0.0
21422,23132,event,7,True,1.0
21426,23136,future,4,True,1.0
21445,23155,10,10,True,1.0
21447,23157,5,9,Tre,1.0
21448,23158,customprotocol,6,True,1.0
21449,23159,netty,5,True,1.0
21461,23171,id,9,True,1.0
21462,23172,id,9,True,1.0
21463,23173,user,9,True,1.0
21466,23176,pageresult,5,True,1.0
21468,23178,1 ack,16,True,1.0
21471,23181,2 ack,14,True,1.0
21472,23182,ack,15,True,1.0
21473,23183,3 ack,14,True,1.0
21481,23191,start insert fill,3,True,0.0
21482,23192,start update fill,3,True,0.0
21489,23199,article,5,True,1.0
21491,23201,primary,5,True,1.0
21492,23202,second,5,True,1.0
21495,23205,response,5,True,1.0
21497,23207,apiimplicitparams,6,True,1.0
21498,23208,apiimplicitparam,6,True,1.0
21500,23210,post put requestbody apiimplicitparam,17,True,1.0
21503,23213,apiimplicitparam swagger,26,True,1.0
21511,23221,someone is calling me,4,True,1.0
21513,23223,i m ready to call someone,6,True,1.0
21517,23227,try to buy sth,4,True,1.0
21518,23228,count,6,True,1.0
21531,23241,url,7,True,1.0
21532,23242,ip,7,True,1.0
21537,23247,user agent,30,True,1.0
21545,23255,user info,5,True,0.0
21551,23261,whether all of the nodes have acknowledged the request,12,True,0.0
21552,23262,indicates whether the requisiteber of shard copies were started for each shard in the index before timing out,22,True,0.0
21553,23263,orders,5,True,1.0
21555,23265,test1,11,True,1.0
21556,23266,test2,11,True,1.0
21559,23269,test3,11,True,1.0
21560,23270,save,5,True,1.0
21562,23272,people,8,True,1.0
21563,23273,people,7,True,1.0
21564,23274,avgage,5,True,1.0
21574,23284,job1,10,True,1.0
21575,23285,job2,10,True,1.0
21576,23286,job3,10,True,1.0
21580,23290,list,5,True,1.0
21586,23296,param,5,True,1.0
21587,23297,execute,5,True,1.0
21602,23312,token sessionid,14,True,1.0
21603,23313,token sessionid,17,True,1.0
21608,23318,websocket,11,True,1.0
21640,23350,dispatched messages,5,True,0.0
21644,23354,userlist,5,True,1.0
21645,23355,get key from authorization server,5,True,1.0
21654,23364,command executed successfully,6,True,0.0
21655,23365,servletcontext destroyed,2,True,0.0
21656,23366,setting release version to,7,True,0.0
21658,23368,no build file found you should create build sc to do something useful,13,True,0.0
21659,23369,waiting for response latch,4,True,0.0
21660,23370,response not received latch,4,True,0.0
21663,23373,uploading filename,2,True,0.0
21667,23377,schema version,2,True,0.0
21668,23378,checking format of scala source,8,True,0.0
21669,23379,publish,4,True,0.0
21675,23385,adding extracted file to pythonpath,5,True,0.0
21721,23431,something wrong when checking datasource,5,True,0.0
21723,23433,auto set as refer,4,True,0.0
21724,23434,xpub binding toxsub binding toxpubaddr xsubaddr,14,True,0.0
21739,23449,readding node with idand urinode getid node geturi,18,True,0.0
21804,23514,process orderid,5,True,0.0
21826,23537,testing initializer,2,True,0.0
21848,23559,error while getting values from object,6,True,0.0
21850,23561,fill success,5,True,0.0
21856,23567,reslut,4,True,1.0
21866,23577,sheet,8,True,1.0
21905,23616,large data total time spent,8,True,0.0
21908,23619,already read,5,True,0.0
21909,23620,large row count,6,True,0.0
21913,23624,sheet,10,True,1.0
21953,23664,extra data,5,True,0.0
21959,23670,default,4,True,1.0
21960,23671,authenticated user,5,True,0.0
21961,23672,jwt,10,True,1.0
21963,23674,sku,26,True,1.0
21964,23675,send orderid,5,True,1.0
21967,23678,starting test suite,3,True,0.0
21968,23679,couldnt read data uri,5,True,0.0
21969,23680,uri is not a url,5,True,0.0
21970,23681,url protocol was not valid,5,True,0.0
21971,23682,url could not be opened,5,True,0.0
21972,23683,unsuccessful return code,3,True,0.0
21973,23684,wrong content type,3,True,0.0
21974,23685,file upload was not multipart,5,True,0.0
21975,23686,decoding uploaded file,3,True,0.0
21976,23687,dimensions out of bounds,4,True,0.0
21977,23688,encountered stale connection in postgres plugin reporting back,8,True,0.0
21978,23689,startingtestimage,5,True,0.0
21979,23690,rotationdegrees int testresult getrotation,6,True,0.0
21981,23692,there arerepaired tests,5,True,0.0
21982,23693,trying to remove file,4,True,0.0
21983,23694,program termination requested,3,True,0.0
21984,23695,netcdf library not found netcdf4 output will not be created,11,True,0.0
21985,23696,sending request to fetch image path,6,True,0.0
21986,23697,image path received successfully,4,True,0.0
21987,23698,sending request to fetch price info,6,True,0.0
21988,23699,price info received successfully,4,True,0.0
21989,23700,successfully found price info,4,True,0.0
21990,23701,service executor waiting for messages to serve,7,True,0.0
21991,23702,submitting taskgenerators and serviceexecutor threads,5,True,0.0
21992,23741,spawning particles,2,True,0.0
21993,23742,12 instruction length stack,5,True,0.0
21994,23743,press enter key to stop the program,7,True,0.0
21995,23746,cache is full removing from cache,9,True,0.0
21996,23747,has been updated removing older version from cache,11,True,0.0
21997,23748,cachingpolicy around,2,True,0.0
21998,23749,cachingpolicy behind,2,True,0.0
21999,23750,cachingpolicy aside,2,True,0.0
22000,23751,cache is full writing lru data to db,8,True,0.0
22002,23769,urgh this is poisonous potion,8,True,0.0
22003,23772,start frame based game loop,5,True,0.0
22004,23773,stop frame based game loop,5,True,0.0
22005,23774,start variable step game loop,5,True,0.0
22006,23775,stop variable step game loop,5,True,0.0
22007,23776,start fixed step game loop,5,True,0.0
22015,23784,current bullet position,3,True,0.0
22018,23787,arithmetic sum,5,True,0.0
22019,23788,arithmetic mul,5,True,0.0
22020,23789,arithmetic check zero,6,True,0.0
22023,23792,source module,5,True,0.0
22030,23799,is stata and statb equal,8,True,0.0
22031,23800,took a bean,6,True,0.0
22032,23801,took beans,8,True,0.0
22033,23802,took an,8,True,0.0
22034,23803,actual machine state,9,True,0.0
22035,23804,doing the washing,6,True,0.0
22036,23805,washing completed,5,True,0.0
22037,23806,starting logging clients,3,True,0.0
22038,23807,logging clients stopped,3,True,0.0
22039,23808,read zero bytes,3,True,0.0
22041,23810,bound tcp socket at port,8,True,0.0
22042,23811,bound udp socket at port,8,True,0.0
22043,23812,reactor started waiting for events,5,True,0.0
22044,23813,reactor stopped,2,True,0.0
22045,23814,testappusingthreadpooldispatcher start,2,True,1.0
22046,23815,testappusingsamethreaddispatcher start,2,True,1.0
22047,23818,author username,5,True,0.0
22048,23819,author evans,5,True,0.0
22049,23820,jblochber of books,7,True,0.0
22050,23821,number of authors,6,True,0.0
22051,23822,ddd book,5,True,1.0
22052,23823,jbloch books,5,True,1.0
22053,23832,start to lock lockkey of value lockvalue for expiredtimeinseconds sec,10,True,0.0
22054,23833,is not done,6,True,0.0
22055,23834,is done,5,True,0.0
22056,23835,async event has been created,8,True,0.0
22057,23836,async event has been started,8,True,0.0
22058,23837,sync event has been created,8,True,0.0
22059,23838,sync event has been started,8,True,0.0
22060,23839,async event has been stopped,8,True,0.0
22061,23840,sync event has been stopped,8,True,0.0
22062,23850,unknown event type,3,True,1.0
22063,23851,adding another item,3,True,0.0
22064,23852,items size inventorysize,12,True,0.0
22065,23853,user delete artifact artifactinfo success,8,True,0.0
22066,23854,do some money operations,4,True,0.0
22067,23855,at that point system had a shut down state in memory is cleared,13,True,0.0
22068,23856,recover the system by the events in journal file,9,True,0.0
22069,23857,recovered state,2,True,0.0
22070,23858,start to stat bkrepo metrics,5,True,0.0
22071,23859,start drawing next frame,4,True,0.0
22072,23860,current buffer,2,True,0.0
22073,23861,swap current and next buffer,5,True,0.0
22075,23889,influx database is ready to receive metrics,10,True,0.0
22076,23890,deleting customer with id,8,True,0.0
22077,23891,adding customer three,3,True,0.0
22078,23892,list permission resourcetype resourcetype projectid projectid reponame reponame,8,True,0.0
22079,23893,start pattern,2,True,0.0
22080,23894,ivorytower1,4,True,1.0
22081,23895,ivorytower2,4,True,1.0
22082,23896,threadsafeivorytower1,4,True,1.0
22083,23897,threadsafeivorytower2,4,True,1.0
22084,23898,enumivorytower1,4,True,1.0
22085,23899,enumivorytower2,4,True,1.0
22086,23900,hp printer,5,True,1.0
22087,23901,epson printer,5,True,0.0
22088,23902,canon printer,5,True,0.0
22089,23903,booking cancelled for roomber,5,True,0.0
22091,23905,interruptedexception while waiting for globalmutex to begin writing,8,True,0.0
22092,23906,writers added,2,True,0.0
22093,23907,readers added,2,True,0.0
22094,23908,more readers added,3,True,0.0
22095,23909,interruptedexception when writing,3,True,0.0
22096,23910,finished after writing ms,10,True,0.0
22097,23911,interruptedexception when reading,3,True,0.0
22098,23912,finish after reading ms,10,True,0.0
22099,23913,the target has been chosen as,9,True,0.0
22100,23914,approach the with tears running and hug him,11,True,0.0
22101,23915,while in close contact grab the s wallet,11,True,0.0
22102,23916,approach the from behind,7,True,0.0
22103,23917,grab the handbag and run away fast,7,True,0.0
22109,23923,perform some important activity and after call the callback method,10,True,0.0
22110,23924,processing,7,True,0.0
22111,23925,program started,2,True,0.0
22112,23926,program finished,2,True,0.0
22116,23930,start to sync docker repository blobs,9,True,0.0
22117,23931,get manifest params context reference,5,True,0.0
22118,23932,set attributes request projectid reponame fullpath data,7,True,0.0
22119,23933,failed to reach remote,4,True,0.0
22121,23935,receiversees application started atid started,12,True,0.0
22122,23936,receiversees application stopping atid stopped,12,True,0.0
22123,23937,receiversending goodbye message id,7,True,0.0
22124,23938,sees messagename data getmessage,11,True,0.0
22125,23939,will live another day,7,True,1.0
22126,23940,poor his days arebered,8,True,0.0
22127,23941,publish dependent for package name size success,10,True,0.0
22128,23942,dependent migration by url request parameter url url,8,True,0.0
22129,23943,steal valuable items,3,True,0.0
22130,23944,pretend nothing happened and just leave,6,True,0.0
22131,23945,you have no permission to enter please leave this area,10,True,0.0
22132,23946,success to schedule job,7,True,0.0
22133,23947,customer has a borrowed role,8,True,0.0
22134,23948,customer has an investor role,8,True,0.0
22135,23949,start to reload task,4,True,0.0
22136,23950,init game with entity,7,True,0.0
22137,23951,update physics component of game,5,True,0.0
22138,23952,start ai game component,4,True,0.0
22139,23953,start physics game component,4,True,0.0
22140,23954,update physics game component,4,True,0.0
22141,23955,start render game component,4,True,0.0
22142,23956,update render game component,4,True,0.0
22143,23957,only zoomvisitor is allowed to visit zoom modem,8,True,0.0
